site_id,osm_id,confidence,review,match
19615,2438926920,1,0,citta
19589,205495130,0.57,1,citta
19610,849053790,1,0,citta
20880,1525330595,0.57,1,citta
20169,365118613,0.75,1,paese
36611,138211069,0.53,1,citta
40669,831399357,0.83,1,citta
27782,1326252194,1,0,citta
19611,172433852,1,0,citta
21189,182282556,1,0,citta
26968,207523150,1,0,citta
20309,182281444,0.93,0,citta
21508,1429429365,1,0,citta
22412,189512896,0.79,1,paese
26064,443208106,0.5,1,citta
21509,1719159150,1,0,citta
20082,90260898,1,0,citta
22484,2539611461,0.5,1,citta
37836,170195890,0.57,1,citta
20423,170195890,1,0,citta
24699,170195898,1,0,citta
20890,983504283,1,0,citta
20091,411301223,1,0,paese
19961,91173534,1,0,paese
20273,858701772,1,0,paese
37995,12328388101,0.53,1,citta
20402,12328388101,0.67,1,citta
20548,704354420,1,0,citta
33630,91592703,1,0,citta
20571,93263640,1,0,paese
36400,7727172685,0.73,1,citta
22966,659280339,0.86,1,citta
37268,158518517,0.86,1,citta
23142,618363976,1,0,citta
30176,5663693337,0.89,0,paese
36872,384261820,0.8,1,paese
19603,1497516305,0.73,1,citta
19332,660187449,0.69,1,citta
25899,2558962994,1,0,paese
40445,696373326,0.72,1,citta
31529,1359718343,0.84,1,paese
20583,1425760606,1,0,citta
27844,359818008,0.5,1,citta
24166,295045672,0.63,1,citta
19598,4401779202,1,0,citta
19613,926620963,0.83,1,citta
19422,222814839,0.62,1,citta
38651,223476491,0.51,1,citta
24987,223409641,1,0,citta
20766,2323757742,0.71,1,citta
20166,6550262155,1,0,citta
19634,222814839,0.84,1,paese
23053,168472021,0.81,1,paese
20473,458797306,1,0,citta
37499,449352408,1,0,paese
21604,115019806,1,0,paese
20020,223447142,1,0,paese
19600,1316241490,1,0,paese
19619,1819180563,1,0,paese
19617,10249659609,1,0,citta
36908,1179607650,1,0,citta
25448,2113348221,0.63,1,citta
19618,2113348221,0.6,1,citta
20058,83481433,1,0,paese
19597,139707235,0.78,1,citta
20060,531005968,0.55,1,citta
20996,833944916,0.52,1,citta
20005,833944916,0.63,1,citta
25823,116837472,0.81,1,paese
38851,833944916,0.57,1,citta
20006,833944916,0.67,1,citta
20777,1819180595,1,0,citta
20064,2145789551,1,0,citta
20076,168250494,0.7,1,citta
19886,1499686692,1,0,paese
20059,110021264,0.8,1,paese
27381,1819180595,1,1,paese
37378,373893252,0.71,1,citta
23132,305842786,1,0,paese
26556,1838865360,0.75,1,paese
37565,12142181523,0.78,1,paese
21560,1268871470,0.6,1,citta
20098,4369769334,0.64,1,citta
19358,13154840009,0.75,1,citta
32613,752069534,1,0,citta
24081,3202396809,1,0,citta
25593,374956413,1,0,citta
20197,3202396809,0.5,1,citta
29745,987876822,1,0,citta
22538,475254983,1,0,citta
20948,3057461330,1,0,citta
22400,3202396809,0.53,1,citta
28097,158077041,1,0,citta
23213,92717404,0.95,1,citta
23214,92717404,0.9,1,citta
34878,92717404,1,0,citta
19359,769313739,0.73,1,citta
25975,769313739,0.52,1,citta
39414,12378712504,1,0,citta
21593,101941942,1,0,paese
20913,10084934073,1,0,paese
32345,6396751240,0.83,1,paese
20167,398581103,0.86,0,paese
27984,1418195282,1,0,paese
38600,7283430879,1,0,paese
20379,644031038,1,0,paese
32675,306283425,1,0,paese
31654,1388114625,1,0,paese
30483,4488098573,1,0,paese
33830,1454015967,1,0,paese
20914,379573891,1,0,paese
20139,5544020954,0.83,1,paese
19900,824043644,0.83,1,paese
20392,1370287210,1,0,paese
19599,165214612,0.5,1,citta
37269,5111951078,1,0,paese
20442,528454278,0.53,1,citta
28162,107325056,1,0,paese
20885,590220025,1,0,citta
20490,365118613,0.59,1,citta
25388,590529493,1,0,citta
27598,204522495,0.77,1,paese
20096,590527190,1,0,paese
24991,3423440031,1,0,paese
21029,13274200264,1,0,paese
21011,2070550923,1,0,paese
27444,145583776,1,0,citta
26990,13274200264,0.8,1,paese
27103,3778529700,0.75,1,paese
23129,692831886,1,0,paese
26545,1838865360,0.7,1,citta
38147,170049034,1,0,paese
23130,125963027,1,0,paese
20093,1497628383,1,0,paese
19924,295117241,1,0,citta
20181,9586675717,0.58,1,citta
20528,3686813519,0.5,1,citta
20097,1868421713,0.67,1,citta
24732,4160206496,0.76,1,paese
20094,1652859419,0.58,1,citta
19608,7727172685,1,0,paese
30309,370010122,0.52,1,citta
21066,275028471,0.92,0,citta
23810,4160206496,0.75,1,paese
28271,9586675717,0.51,1,citta
19590,1134467768,0.67,1,citta
24712,162655957,1,0,citta
33844,2984780489,1,0,citta
20521,333722092,1,0,citta
20741,121115955,1,0,paese
26118,205849016,1,0,paese
23865,121115947,1,0,paese
27181,1868421713,1,0,paese
24738,1652859419,1,0,paese
20336,124842894,1,0,paese
31368,228363993,1,0,citta
19367,275316708,1,0,citta
28165,4331646813,0.88,0,paese
19333,40984710,0.87,0,paese
19323,12607911053,1,0,paese
19601,134768006,1,0,paese
36789,11026074358,1,0,paese
23442,491131496,0.91,0,paese
33523,3882757414,0.79,1,citta
20079,295045673,1,0,citta
21916,2444604631,1,0,paese
27888,2343303942,1,0,citta
20003,549196367,1,0,citta
21546,4801952846,0.75,1,citta
21547,319136181,0.76,1,paese
20023,924633297,1,0,citta
26365,1287064540,1,0,paese
42165,628313821,0.82,1,paese
26656,926620963,0.76,1,paese
23182,306691732,1,0,paese
28251,944618372,1,0,citta
37636,141160210,1,0,citta
24927,180821563,0.83,1,citta
20089,1235057348,1,0,citta
28142,100996346,0.84,1,citta
22439,114923601,1,0,citta
31722,5273940721,0.67,1,citta
28164,238134131,1,0,citta
21212,5736318321,0.79,1,citta
19429,40981863,1,0,citta
42132,272733336,0.83,1,citta
31898,8602575603,1,0,citta
29921,314077947,0.5,1,citta
33466,281941794,0.8,1,paese
44237,10030112294,1,0,citta
42010,271686151,0.67,1,citta
26781,901493050,0.54,1,citta
26040,3147219266,0.61,1,citta
38374,481853951,0.79,1,paese
44153,3020846951,1,0,citta
44398,233165921,0.75,1,citta
40550,704168055,1,0,paese
37155,344094647,0.53,1,citta
40536,756554173,1,0,citta
41952,1424224396,1,0,paese
28583,101414846,1,0,citta
29346,243921134,1,0,citta
21578,1492545128,0.69,1,citta
34523,247767917,1,0,citta
27215,272733336,1,0,citta
33802,251136622,1,0,citta
36757,3473944091,0.62,1,citta
36380,272733336,0.67,1,citta
31908,245209027,1,0,paese
25934,232347742,0.97,0,paese
31491,1111645542,0.89,0,paese
27017,7057686228,0.84,1,paese
33519,1756952315,1,0,paese
44167,232371908,1,0,paese
38086,230539302,1,0,paese
39289,9727841890,0.6,1,citta
28607,102793749,1,0,citta
31637,233165922,1,0,citta
36321,291202679,1,0,citta
21418,449092670,1,0,paese
22157,245206914,1,0,citta
40140,6984412621,1,0,citta
34170,190881899,0.8,1,citta
39587,236843715,1,0,paese
24556,40251351,0.85,1,citta
34454,224112490,1,0,citta
28584,2525599077,1,0,paese
39894,1231137315,0.51,1,citta
43420,788268138,1,0,paese
40496,96940978,0.84,1,paese
41607,392696480,1,0,paese
37069,402780525,1,0,paese
39738,5438624053,1,0,paese
39818,394874432,1,0,paese
32784,3069210218,1,0,citta
37196,5895025518,0.53,1,citta
33001,4175715091,1,0,paese
42346,370300683,1,0,paese
42186,298175881,1,0,citta
38764,268224292,1,0,paese
34551,1248219275,1,0,citta
38753,1248219296,1,0,citta
37730,1248219275,0.65,1,citta
35645,395537892,0.5,1,citta
22105,195593563,1,0,citta
44098,200942592,1,0,paese
35620,195593566,0.73,1,citta
22100,1295483046,1,0,citta
33049,424436096,0.75,1,citta
22104,1295484490,1,0,citta
22299,1295483042,1,0,citta
34538,838486058,1,0,citta
30505,424352191,1,0,citta
33545,224061604,1,0,citta
37740,426519862,1,0,paese
35708,226639059,1,0,paese
35697,1295483046,1,1,paese
43350,13002478523,0.77,1,paese
37719,298068491,1,0,citta
37732,462183296,0.62,1,citta
43091,12304888486,1,0,citta
43945,1246767671,0.57,1,citta
36222,172797479,1,0,citta
35393,381333912,1,0,paese
36351,496692532,1,0,citta
35422,452465061,0.82,1,citta
38150,75460520,0.62,1,citta
27326,10314340343,0.7,1,citta
21981,56611341,1,0,citta
21982,56611893,1,0,citta
21976,10314340343,1,0,citta
28885,352216532,0.56,1,citta
28884,1267621314,1,0,paese
35442,6991983805,1,0,paese
38146,1938725551,0.73,1,citta
38153,1938725551,0.73,1,citta
34161,129306428,1,0,paese
37589,129306428,1,1,paese
35678,1938725551,0.8,1,paese
32623,200942576,1,0,paese
32622,200942581,1,0,paese
22102,195593564,1,0,citta
22103,432062238,1,0,citta
22106,195593560,1,0,citta
34002,371879590,0.63,1,citta
34001,200942593,1,0,paese
22101,432062237,1,0,citta
28882,1353996249,1,0,citta
43957,1106843876,0.5,1,citta
25481,644445022,1,0,citta
21497,1074237949,1,0,citta
32302,120227052,0.55,1,citta
20099,358382867,1,0,citta
19498,512103842,1,0,paese
19720,238226415,1,0,paese
19718,3483936858,0.77,1,citta
19727,166688396,0.84,1,paese
24265,9907479604,0.86,0,paese
26871,83893760,0.8,1,paese
39828,922224817,1,0,citta
31914,147409091,1,0,paese
19728,418296691,0.8,1,paese
39108,427389315,0.76,1,citta
19631,221393367,1,0,citta
38943,78499000,1,0,paese
19623,473899582,0.94,0,citta
31911,321265706,0.55,1,citta
20108,289422466,0.78,1,citta
19715,4086811210,1,0,citta
19850,1245342938,0.5,1,citta
19930,8945137198,1,0,paese
20109,966979356,1,0,citta
23539,181337656,1,0,paese
24854,761419022,1,0,citta
20107,797580722,0.81,1,citta
25327,471961173,1,0,citta
22158,108120111,1,0,citta
20116,6745917232,1,0,citta
19710,298302333,1,0,citta
19627,52495312,1,0,paese
20976,12034815312,0.64,1,citta
19558,696002689,1,0,paese
42170,444550491,1,0,paese
19549,4961403688,1,0,paese
32012,368458852,0.86,0,paese
19563,519615926,1,0,citta
21041,479705702,1,0,paese
21581,938320301,1,0,paese
20267,290823084,0.8,1,paese
20264,640994355,1,0,paese
19806,344544353,1,0,paese
36959,773655367,1,0,paese
20759,1197585332,0.64,1,citta
20176,429057383,1,0,paese
27789,202265373,1,0,paese
43917,800333170,1,0,paese
19561,435014695,0.91,0,paese
27499,478171793,1,0,paese
19553,844286323,1,0,paese
20763,899970851,1,0,paese
19576,358489416,1,0,paese
22336,1320402021,0.88,0,paese
19408,584018432,1,0,paese
19986,1358172295,0.8,1,paese
24437,171882516,1,0,citta
25649,1319674225,1,0,citta
37872,398533902,1,0,paese
30531,1040240233,0.8,1,paese
37871,13185612764,0.58,1,citta
24306,504744481,1,0,paese
19417,1030421951,1,0,paese
20474,140689048,1,0,paese
19645,1385845419,0.87,0,paese
24746,776818666,1,0,citta
38902,488840370,1,0,paese
21214,2046668755,0.76,1,citta
37876,405807623,1,0,paese
37877,1455008220,0.86,0,paese
20173,1428978447,1,0,paese
19505,250521923,0.77,1,citta
32884,4743372780,0.83,1,paese
36445,206858752,0.56,1,citta
19740,381912191,1,0,citta
19845,167978003,0.92,0,citta
24807,3128485852,1,0,citta
40199,743368673,0.82,1,paese
22123,78316517,1,0,citta
40923,2482104480,0.83,1,citta
19644,276445687,0.65,1,citta
28511,412162963,1,0,citta
20247,3999320143,0.76,1,paese
25659,291869914,1,0,paese
19858,129818180,1,0,paese
37873,1121035788,1,0,paese
44215,1501412260,0.8,1,citta
22770,684830316,1,0,citta
28821,9026412311,0.63,1,citta
24566,3447119548,0.91,0,citta
19739,321781461,0.56,1,citta
22848,1368188613,0.67,1,citta
22328,2960408960,0.62,1,citta
40041,6204114086,0.67,1,citta
23164,6206164328,0.5,1,citta
37523,814238072,1,0,paese
22567,206962977,1,0,paese
44032,1654457782,0.52,1,citta
20086,1654457782,0.71,1,citta
21033,6204114086,0.64,1,citta
41825,6204114086,0.62,1,citta
40981,6204114086,0.71,1,citta
20387,4362319193,1,0,paese
44063,11250222,1,0,citta
21046,1487722474,1,0,citta
38483,222542770,1,0,paese
19773,235119777,1,0,citta
20768,9175259910,1,0,paese
22308,3553688156,0.89,1,citta
19660,1316272675,0.84,1,citta
19330,1316272675,0.8,1,citta
19454,2301848702,1,0,paese
19459,3999320143,0.85,1,paese
19347,5362212221,1,0,paese
19654,5059741148,0.8,1,paese
19786,1248771123,0.83,1,paese
19780,4236974691,1,0,paese
20125,1349599805,1,0,paese
19450,4200155892,1,0,citta
22640,2239432110,1,0,paese
19876,1091892973,1,0,paese
28724,5734606541,1,0,citta
20342,5734606549,1,0,citta
19881,167522748,0.55,1,citta
21947,214806831,1,0,citta
19581,310263613,0.67,1,citta
39312,5646174254,1,0,paese
20100,955165523,0.77,1,paese
22291,662618686,1,0,paese
37716,4818798208,0.5,1,citta
25762,8797619028,0.59,1,citta
40373,6983258865,1,0,citta
20370,118513027,1,0,paese
20445,904307295,1,0,paese
26275,666142937,1,0,citta
30631,813855047,0.89,1,citta
30203,295959122,1,0,paese
30993,489580126,0.85,1,paese
19580,1425400738,1,0,paese
19391,1447512008,1,0,paese
30990,489580126,1,0,citta
19860,3042936895,1,0,citta
20770,798153535,1,0,citta
24464,794718817,0.62,1,citta
20007,805979964,1,0,citta
39508,472735875,0.5,1,citta
20373,1465291955,1,0,citta
19719,256413777,0.64,1,citta
20117,1443425937,1,0,citta
27400,4799621855,0.83,1,paese
20395,4477898943,1,0,paese
20489,488347507,1,0,paese
28189,1565172009,1,0,paese
24170,330980968,1,0,paese
23124,457333580,0.86,1,citta
23025,890517570,1,0,paese
20242,250270464,1,0,paese
42584,372366066,1,0,paese
20760,268289596,1,0,paese
20035,434731716,0.7,1,citta
32048,746755039,1,0,paese
19575,11057420543,0.56,1,citta
36775,514578449,0.53,1,citta
28797,1299614200,0.75,1,paese
39216,216678980,1,0,citta
28236,1229601718,1,0,paese
25398,2972922267,1,0,paese
19434,2351242389,0.78,1,paese
20050,231332181,0.62,1,citta
27184,231332181,0.59,1,citta
19768,12409252105,0.56,1,citta
21027,845030300,0.81,1,paese
19495,408447692,1,0,citta
19947,314442493,1,0,citta
21477,13746262046,0.62,1,citta
21061,13746262046,0.71,1,citta
21042,1767509335,0.77,1,paese
27876,204249925,0.89,0,paese
21060,1134270882,0.77,1,citta
20031,2011528263,1,0,paese
25594,4854418242,1,0,paese
19763,6893184120,1,0,citta
20362,1087340333,0.77,1,citta
21446,3871477850,0.79,1,paese
20018,5306315135,0.79,1,paese
22671,1455008229,1,0,paese
20143,403305573,0.9,0,paese
20382,2530021464,1,0,paese
20301,778367404,1,0,paese
19896,1528913403,0.76,1,citta
23565,4269952491,0.67,1,citta
25195,405945004,1,0,citta
23212,3696196530,0.52,1,citta
43107,9182443960,0.56,1,citta
19373,1758703670,0.82,1,paese
30932,446582784,0.9,1,paese
19985,743258425,1,0,paese
20535,804399203,0.84,1,paese
19700,4829713036,1,0,paese
33815,3128485853,0.88,0,paese
21377,1804555641,1,0,citta
43336,4092129729,0.86,1,citta
22065,302343633,1,0,paese
20341,120227052,1,0,citta
32071,120227052,0.62,1,citta
30790,1340449101,1,0,citta
19638,602738228,0.8,1,citta
24846,125391397,1,0,paese
19401,269666063,0.75,1,paese
24994,1267068582,0.82,1,paese
23523,133266061,1,0,paese
19981,640093563,1,0,citta
20580,458634514,0.87,0,paese
20027,458528112,1,0,paese
20495,4546053879,1,0,paese
25912,13634592578,0.75,1,paese
20026,458527692,1,0,paese
24901,172690455,1,0,paese
20926,249401976,0.96,0,citta
28235,1654457782,0.67,1,citta
19975,1474078091,1,0,citta
20966,1654457782,0.6,1,citta
19531,364735661,0.64,1,citta
38151,364735661,0.55,1,citta
19355,364735661,0.55,1,citta
19870,364735661,0.58,1,citta
19522,4703388466,1,0,paese
20066,1490209369,0.5,1,citta
22955,818493042,1,0,paese
29471,4252284055,1,0,paese
20405,1654457782,0.67,1,citta
22099,216968014,1,0,paese
20178,35816740,1,0,paese
31013,1474078091,0.55,1,citta
26481,220144986,0.88,0,paese
25222,6204114086,0.59,1,citta
20397,9049868,1,0,paese
25647,2901666260,1,0,citta
20898,202952800,0.75,1,paese
35667,2791462351,1,0,paese
36457,860671761,1,0,paese
19712,13927019902,1,0,citta
19730,222396107,1,0,citta
38536,167142806,1,0,citta
20193,1772597986,1,0,citta
21918,1253921617,0.54,1,citta
19717,1485631822,1,0,paese
31715,1258232094,0.57,1,citta
19499,1253915509,0.74,1,citta
20200,436176942,1,0,citta
27107,167142800,1,0,paese
22654,167142792,1,0,paese
20124,1253880434,1,0,paese
20993,498613239,1,0,paese
34986,837226615,1,0,paese
23701,11146083705,0.69,1,citta
20133,1559261994,1,0,paese
22593,591354324,1,0,citta
20592,1140764724,1,0,paese
19340,375312112,1,0,paese
26199,1399706699,1,0,citta
20280,10880951922,1,0,paese
23842,4078515896,1,0,citta
25526,779360542,1,0,paese
19524,7973309444,1,0,paese
19527,306494095,1,0,paese
19447,1882916833,1,0,paese
24112,1464330613,1,0,paese
19517,6709341643,1,0,citta
19755,1470054610,1,0,paese
19397,408439854,1,0,paese
19410,1457147932,1,0,paese
19754,1428815354,0.65,1,citta
21936,1429528588,1,0,paese
19769,1005425978,1,0,paese
19761,1482604212,1,0,paese
19528,1018303616,1,0,paese
19747,937035015,1,0,paese
20111,586848969,1,0,paese
28517,3079926402,0.79,1,paese
22364,373939042,1,0,citta
29545,1667369269,1,0,paese
19737,3261937936,1,0,paese
20398,621553558,0.87,0,paese
31039,513042099,0.57,1,citta
43776,9423152960,1,0,citta
22625,371860949,1,0,paese
20575,2590870175,1,0,citta
22322,68885082,1,0,paese
20383,8399633312,1,0,paese
30207,826800438,0.87,0,paese
20872,222219593,1,0,paese
42982,483815192,0.75,1,paese
19891,361380378,1,0,paese
30593,464732485,1,0,paese
28127,1195556185,1,0,paese
20439,26375089,1,0,paese
29019,464732483,1,0,paese
23192,195614035,1,0,paese
21490,358652503,1,0,paese
20878,277861755,1,0,paese
26811,476426212,1,0,paese
26814,59216237,1,0,citta
27482,66648044,0.56,1,citta
20101,251688164,0.75,1,citta
19705,1742128263,1,0,citta
23298,66648044,1,0,citta
19562,896126507,1,0,paese
19992,502970116,1,0,paese
21777,209447751,1,0,paese
23150,11207186018,0.92,0,paese
20904,213918255,0.82,1,paese
19677,578763963,1,0,paese
21062,1452622726,0.75,1,paese
24105,1077377601,0.81,1,paese
20227,213887447,0.9,0,paese
20232,758561873,0.89,0,paese
20317,578753677,0.78,1,paese
23151,2401352982,0.81,1,paese
22751,2314781681,0.78,1,paese
22874,433810936,0.76,1,paese
19927,2400382057,0.84,1,paese
24485,529305371,1,0,paese
22114,660440796,1,0,paese
21001,428492700,1,0,paese
19988,480592072,1,0,paese
23008,6449359456,1,0,paese
29096,279088946,1,0,paese
19802,895623558,1,0,paese
19805,640241406,1,0,paese
21602,397456621,1,0,paese
20883,447723315,1,0,paese
23658,972217806,1,0,paese
19469,775244427,0.89,0,paese
24648,964684042,0.82,1,paese
19379,744142832,1,0,paese
21005,306146380,1,0,paese
19951,478171093,0.82,1,paese
19406,113504256,0.89,0,paese
19990,444534529,1,0,paese
22551,753062750,1,0,paese
24051,444544103,1,0,paese
20231,207006358,1,0,paese
24696,38083873,1,0,paese
21507,207004998,1,0,paese
20068,159044616,1,0,paese
21511,450139080,1,0,paese
20067,207004633,1,0,paese
20069,1061994113,1,0,paese
24023,362789263,1,0,paese
19680,478173520,1,0,paese
20230,763075839,1,0,paese
19470,450228061,1,0,paese
22590,450272559,0.88,0,paese
24413,382698346,1,0,paese
20509,496373876,1,0,paese
20256,408792671,1,0,paese
20034,773247709,1,0,paese
32892,610327440,1,0,paese
21006,641937888,1,0,paese
23621,1659473637,0.79,1,paese
19585,640060848,1,0,paese
28672,442775721,0.5,1,citta
20255,369131077,1,0,citta
27985,240501639,0.8,1,paese
21601,3693624281,1,0,paese
21218,118992127,1,0,paese
30014,467907507,1,0,paese
37861,1077381534,1,0,paese
26464,1077381533,1,0,paese
19991,428490891,0.82,1,paese
19815,283998923,1,0,paese
30588,732151656,1,0,paese
19892,640653093,1,0,paese
19463,1324955994,1,0,paese
30592,1218255072,1,0,paese
21390,10172105518,1,0,paese
23908,2557803401,0.53,1,citta
24046,1858011746,1,0,paese
25430,174547184,1,0,paese
22776,489867305,1,0,citta
19878,210271293,1,0,citta
20884,1099781162,1,0,citta
37864,210271219,1,0,citta
26076,13136899401,0.57,1,citta
19670,170269412,1,0,citta
19451,4207682002,1,0,citta
21599,1316273059,0.85,1,paese
35299,430295563,0.5,1,citta
27430,368458853,1,0,citta
19462,221020088,1,0,citta
20229,640655666,0.83,1,paese
19586,222075122,0.81,1,paese
24275,1040236975,0.76,1,paese
21517,222075892,1,0,paese
19318,222075122,1,0,paese
22923,45984437,0.75,1,paese
24000,792233684,0.83,1,paese
22344,223688868,0.75,1,paese
27354,296006105,1,0,paese
19673,428656723,0.87,0,paese
25476,312032476,0.85,1,paese
19770,1077499229,1,0,paese
19338,3791218910,1,0,paese
20365,2401352981,1,0,paese
38631,374391493,1,0,citta
20237,1077499256,1,0,paese
23710,418296691,0.86,0,paese
20239,1077499237,0.83,1,paese
23943,2293273935,0.63,1,citta
20311,473451166,0.9,0,paese
20057,390890228,0.71,1,citta
19533,568465635,1,0,citta
26907,10868092407,0.77,1,paese
19781,568465635,0.71,1,citta
21457,4883731451,1,0,paese
19766,293018026,0.89,0,paese
19772,13152212201,1,0,paese
23590,134778698,0.83,1,paese
27982,1018303618,1,0,paese
19816,1019022404,1,0,paese
19551,1018303617,0.75,1,paese
19818,974010775,1,0,paese
34208,3645972900,0.8,1,paese
19571,1018303616,1,1,paese
32890,202777543,1,0,paese
24727,442505598,1,0,paese
37584,4437586100,1,0,paese
19560,1253921617,1,0,paese
19982,577436413,1,0,paese
20013,860422212,1,0,paese
20586,551121926,0.77,1,citta
38942,1623576093,1,0,paese
32696,2421346750,1,0,paese
37944,462586163,1,0,paese
21789,473027548,1,0,paese
43817,473027546,1,0,paese
19457,478171794,0.82,1,paese
19999,127975091,1,0,paese
23546,773125452,0.64,1,citta
20881,719485283,0.88,1,citta
20874,719485283,0.61,1,citta
27075,523802514,1,0,paese
29211,4015345768,1,0,citta
22262,13175852614,1,0,citta
19530,13107913,1,0,citta
28860,2246392444,1,0,paese
19321,310790937,0.94,0,paese
19848,310303423,1,0,paese
20248,1040236975,1,0,paese
28146,4767856166,0.79,1,paese
20177,275036956,0.69,1,citta
20514,98602583,1,0,paese
33812,1126873196,0.67,1,citta
22668,320773048,1,0,citta
28454,310338178,0.86,1,citta
21038,52495298,1,0,citta
22261,44584061,1,0,citta
24453,52495297,1,0,citta
19915,52495339,1,0,citta
19382,52495342,1,0,citta
19329,52495306,1,0,paese
19709,52495305,1,0,paese
20087,9911242691,1,0,citta
35269,6343605918,0.79,1,paese
30927,385980536,0.6,1,citta
20225,680607071,0.76,1,paese
19556,3693624282,1,0,paese
19801,4224018392,1,0,paese
22320,10559310899,1,0,paese
19799,696003446,0.81,1,paese
19846,3045480555,1,0,paese
20534,1355374456,0.65,1,citta
29468,949061385,1,0,paese
19353,1529456354,1,0,paese
22483,5677985613,1,0,paese
23670,222816389,0.82,1,paese
20989,1355366568,1,0,paese
22869,3495130595,1,0,paese
28585,3174761629,1,0,citta
37028,158610280,1,0,paese
21467,389835351,1,0,paese
21788,794516494,1,0,paese
22438,459114419,1,0,paese
32398,440201907,0.79,1,paese
20455,10565331050,0.76,1,paese
24805,696003446,1,0,paese
20257,12106890891,0.9,0,paese
23010,4252711891,1,0,paese
29534,618995620,0.85,1,citta
19506,533536908,0.81,1,citta
19320,1680897433,1,0,citta
37481,319059032,1,0,citta
25644,2960408960,0.84,1,citta
21384,1368188613,0.61,1,citta
21946,319530559,1,0,citta
20065,731807949,1,0,citta
31766,5835057685,1,0,citta
20251,171655371,1,0,citta
23647,187166113,1,0,citta
29846,185716737,0.67,1,citta
21007,279737275,1,0,citta
22664,279939238,0.8,1,citta
22886,300560811,1,0,citta
22481,4260935732,1,0,citta
35897,8939102510,1,0,paese
25290,997276939,1,0,paese
19701,224837410,1,0,paese
19383,309019895,0.75,1,paese
19480,163244037,0.86,0,paese
20762,1442802598,1,0,paese
28707,31236908,1,0,paese
19687,313505397,1,0,paese
19854,1379355372,0.86,0,paese
26915,3997599834,0.83,1,paese
39463,163616062,1,0,paese
19475,28546263,1,0,paese
19693,4258860601,0.82,1,paese
20492,7060836063,1,0,paese
19486,2349835793,1,0,paese
19695,1198816419,1,0,paese
19688,1418893184,1,0,paese
36078,163733715,1,0,paese
21891,225884855,1,0,paese
23375,1068266662,1,0,paese
20276,6349314543,0.84,1,paese
20144,698254284,1,0,paese
25340,175644687,1,0,paese
22665,74331260,1,0,paese
19508,2228986477,1,0,paese
28895,449489892,1,0,paese
27503,672398204,1,0,paese
19374,445886946,1,0,paese
19809,615976136,1,0,paese
30217,1385845486,1,0,paese
20994,195636864,1,0,paese
19873,206329228,1,0,paese
27163,1316797172,0.58,1,citta
21586,3645972900,0.9,0,paese
19412,1385891488,1,0,paese
29474,195725117,0.81,1,paese
20936,1349599737,0.81,1,paese
22098,1385891478,0.81,1,paese
30374,1676808285,0.77,1,paese
28533,154836672,1,0,paese
25889,2466983995,0.74,1,citta
21498,350625914,0.75,1,paese
19361,4189562493,1,0,citta
38441,533461437,0.82,1,citta
21383,299417879,1,0,paese
29798,12088572150,1,0,paese
30833,196851772,0.86,0,paese
22067,175470846,1,0,paese
34519,155284500,0.76,1,paese
36746,176409106,1,0,paese
21431,1024471084,0.69,1,citta
19753,995008578,0.5,1,citta
33257,322863138,1,0,paese
19798,325016085,1,0,paese
20408,1247665985,1,0,paese
19542,513581299,1,0,paese
34428,4058035783,0.76,1,paese
19831,435008205,1,0,paese
35675,769454145,1,0,paese
19824,783548527,1,0,paese
19833,447550914,1,0,paese
19492,195805972,1,0,citta
20337,4130394089,0.96,0,citta
30232,1030776712,1,0,paese
21018,463511735,0.87,1,citta
20243,11007853323,1,0,paese
21206,1424481766,1,0,paese
24922,4307734607,1,0,paese
21870,633437302,0.75,1,paese
24083,1063402934,0.74,1,citta
20075,324582632,1,0,citta
27608,324586148,1,0,citta
22277,512399380,1,0,paese
20928,222148827,1,0,paese
21439,1474545444,0.81,1,paese
22334,263332806,1,0,paese
19407,3531505446,1,0,citta
21592,1074237949,0.86,1,paese
25477,102415358,1,0,paese
19653,1709869648,1,0,citta
23185,231112491,0.75,1,paese
33440,390901870,0.53,1,citta
30538,375782712,1,0,paese
21019,222763027,1,0,citta
20743,1315042667,1,0,paese
30153,1709250402,0.58,1,citta
20407,4348450789,1,0,citta
34923,1712005498,1,0,paese
32894,967252536,0.91,0,paese
20196,221036113,0.54,1,citta
30389,1322607860,0.87,1,citta
19496,4348450789,0.51,1,citta
32893,12772588439,0.59,1,citta
19916,395904351,1,0,paese
20132,583685863,0.69,1,citta
19839,226408755,1,0,citta
20359,798114577,1,0,citta
19377,299301997,1,0,citta
20565,583314126,1,0,citta
19948,798109090,1,0,citta
21857,187860409,1,0,citta
24828,797113556,1,0,citta
38480,4417302539,1,0,citta
19497,229787793,1,0,citta
20329,798109111,1,0,citta
19908,226408755,0.61,1,citta
19721,5129368037,1,0,citta
19488,4964943383,1,0,citta
19726,6677932074,1,0,citta
29232,2727877958,0.79,1,paese
37188,11254649151,0.75,1,paese
19722,2473952128,1,0,paese
19651,2787595937,0.8,1,paese
19936,219803763,1,0,citta
19945,1435312923,1,0,paese
20978,2294157006,1,0,paese
24974,416153941,1,0,citta
39777,1300871179,0.8,1,citta
19648,11073165386,1,0,paese
26998,705375851,0.81,1,paese
27298,293726742,1,0,paese
32763,7159121894,1,0,paese
23532,3119374335,0.8,1,paese
36270,6412237284,1,0,citta
22761,3245706805,0.68,1,citta
32411,120728809,1,0,citta
26812,124055964,0.58,1,citta
19731,587030976,1,0,citta
